,SRS011061,SRS011134,SRS054956,SRS012902
Parabacteroides_merdae_ATCC_43184_26dap_M,0.0999999999999801,0.10000000000000142,0.10002970001658472,0.10000000000001419
Bacteroides_vulgatus_ATCC_8482_26dap_M,0.0999999999999801,0.10000000000000142,0.0,0.10000000000000853
Alistipes_putredinis_DSM_17216_26dap_M,1.6468220079995412e-07,5.779759475700239e-07,2.015230311357835e-08,5.655412286994501e-09
Bacteroides_sp_20_3_2hyoxplac,0.0009253538361087501,0.003247662817625,0.00011323634795999999,3.6591823321385775e-19
Bacteroides_sp_2_1_33B_2hyoxplac,0.0009253538361087502,0.003247662817624999,0.00011323634795999999,0.0
Bacteroides_cellulosilyticus_DSM_14838_2obut,0.0999999999999801,0.09999999999999964,0.0,0.0
Parabacteroides_merdae_ATCC_43184_2obut,0.0999999999999659,0.10000000000000231,0.10000000000000499,0.10000000000004428
Bacteroides_vulgatus_ATCC_8482_2obut,0.0999999999999801,0.10000000000000142,0.0,0.10000000000000853
Bacteroides_ovatus_ATCC_8483_2obut,0.09999999999996767,0.10000000000000231,0.10000000000000142,0.10000000000002274
Bacteroides_vulgatus_ATCC_8482_C02528,20.0,15.478104,0.0,20.0
Alistipes_putredinis_DSM_17216_C02528,20.0,20.0,3.2229503999999998,0.9044679999999999
Bacteroides_sp_4_3_47FAA_C02528,20.0,13.657444799999999,0.8632584000000001,20.0
Bacteroides_sp_20_3_C02528,13.7278352,5.9049032,0.7405212,1.5983043999999997
Bacteroides_ovatus_ATCC_8483_C02528,12.440900000000001,2.328162,7.797634799999997,20.0
Bacteroides_sp_2_1_33B_C02528,11.4844392,7.358398800000001,2.9709048,0.0
Bacteroides_vulgatus_ATCC_8482_Ser_Thr,0.0,9.0,0.0,0.0
Bacteroides_vulgatus_ATCC_8482_T_antigen,0.0,3.0,0.0,0.0
Bacteroides_vulgatus_ATCC_8482_Tn_antigen,0.0,9.0,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_ac,0.0999999999999659,0.1000000000000032,0.0,0.0
Parabacteroides_merdae_ATCC_43184_ac,0.0999999999999659,0.09999999999999876,0.09999999999986166,0.09999999999979536
Bacteroides_vulgatus_ATCC_8482_ac,0.10000000000002984,0.09999999999998899,0.0,0.0999999999999659
Alistipes_putredinis_DSM_17216_ac,0.10000000000002274,0.10000000000002274,0.09999999999968168,0.09999999999998221
Bacteroides_sp_4_3_47FAA_ac,0.09999999999997655,0.09999999999999609,0.09999999999968168,0.09999999999999432
Bacteroides_sp_20_3_ac,0.09999999999997478,0.09999999999999876,0.09999999999979947,0.09999999999999054
Bacteroides_ovatus_ATCC_8483_ac,0.09999999999997833,0.09999999999999964,0.09999999999980247,0.09999999999999076
Bacteroides_sp_2_1_33B_ac,0.09999999999997833,0.09999999999999964,0.09999999999980291,0.0
Bacteroides_cellulosilyticus_DSM_14838_acgal,6.0,3.0321884,0.0,0.0
Bacteroides_vulgatus_ATCC_8482_acgal,0.0,11.0,0.0,0.0
Bacteroides_ovatus_ATCC_8483_acgal,6.0,2.328162,0.0,0.0
Bacteroides_cellulosilyticus_DSM_14838_acgalglcur,5.0,3.0321884,0.0,0.0
Bacteroides_ovatus_ATCC_8483_acgalglcur,5.0,2.328162,0.3051452000000001,0.0
Bacteroides_cellulosilyticus_DSM_14838_acgalidour2s,1.0,1.0,0.0,0.0
Bacteroides_ovatus_ATCC_8483_acgalidour2s,1.0,1.0,0.3051452,0.0
Bacteroides_cellulosilyticus_DSM_14838_acgalidour,1.0,1.0,0.0,0.0
Bacteroides_ovatus_ATCC_8483_acgalidour,1.0,1.0,0.3051452,0.0
Bacteroides_cellulosilyticus_DSM_14838_acgam,0.09999999999992326,0.09999999999999964,0.0,0.0
Bacteroides_vulgatus_ATCC_8482_acgam,0.10000000000023945,0.09999999999999076,0.0,0.11041067844334407
Bacteroides_sp_4_3_47FAA_acgam,0.09999999999990905,0.09999999999999254,0.09999999999995945,0.11041067844334407
Bacteroides_ovatus_ATCC_8483_acgam,0.10000000000010267,0.0999999999999952,0.09999999999990905,0.10624117671933675
Parabacteroides_merdae_ATCC_43184_acmana,0.1290031076988214,0.10502142657935387,0.09675220835214361,0.09999999999999998
Bacteroides_sp_2_1_33B_acmana,0.1290031076988214,0.10502142657936986,0.10528560218102245,0.0
Bacteroides_vulgatus_ATCC_8482_acnam,0.10000000000000009,3.1,0.0,0.10000000000000009
Bacteroides_sp_20_3_acnam,0.006347476439776,0.002730309141616,0.00034240219245600004,0.0007390239884719999
Parabacteroides_merdae_ATCC_43184_ade,16.14497138085742,0.1000000000000032,0.1,1.6213511999999999
Bacteroides_vulgatus_ATCC_8482_ade,16.144971380857424,0.1000000000000032,0.0,1.6998067419357312
Bacteroides_cellulosilyticus_DSM_14838_adn,3.1241719951995996,1.801587861872695,0.0,0.0
Parabacteroides_merdae_ATCC_43184_adn,16.744549314180055,6.439381659223807,0.13652065880080644,1.6213511999999999
Bacteroides_vulgatus_ATCC_8482_adn,16.90896886476341,7.489362055081664,0.0,5.478254327983265
Alistipes_putredinis_DSM_17216_adn,1.4335074423969856,1.1404941468382779,0.6017768580209752,0.2540445334512763
Bacteroides_sp_4_3_47FAA_adn,2.501186825860989,1.150209552542786,0.38048359660400277,3.335931481905895
Bacteroides_sp_20_3_adn,2.646549986972047,2.070290374699576,1.1327340247259596,1.4801148033253648
Bacteroides_ovatus_ATCC_8483_adn,2.6691967289572545,1.7764358704544894,1.8966218959804308,2.339307588775375
Bacteroides_sp_2_1_33B_adn,2.5759290313416137,2.0549884846292725,1.626093097241737,0.0
Bacteroides_cellulosilyticus_DSM_14838_ala_L,37.2085636165274,6.0591316992803606,0.0,0.0
Alistipes_putredinis_DSM_17216_ala_L,37.208563616527414,37.2085636165275,6.441848237994911,1.80779871515329
Bacteroides_sp_4_3_47FAA_ala_L,37.2085636165274,27.291264856382895,1.7250235295768714,37.20856361652741
Burkholderiales_bacterium_1_1_47_ala_L,3.0533632356596896e-06,1.1788810300190217e-06,0.0,1.6422533819331064e-06
Bacteroides_cellulosilyticus_DSM_14838_arg_L,0.12510025169400002,0.0038182832427000003,0.0,0.0
Parabacteroides_merdae_ATCC_43184_arg_L,49.043154724589215,9.024184164289817,0.14258395929123396,1.5904809353085696
Bacteroides_vulgatus_ATCC_8482_arg_L,39.882713421555685,20.662873328571287,0.0,68.19143207221892
Alistipes_putredinis_DSM_17216_arg_L,1.6447578014520958e-06,5.772514844952503e-06,2.0127043239828377e-07,5.648323519048381e-08
Bacteroides_sp_4_3_47FAA_arg_L,26.529719111435845,20.514905364904017,1.5625432657199605,64.48587927067886
Bacteroides_sp_20_3_arg_L,22.547375578746312,10.055686847796874,1.3425001486585804,2.8936146643885743
